invoice_id,tenant_id,service_category,cost_usd,compute_hours,billing_date
INV-113622,T-1003,Storage,1126.25,226.37,2026-05-11
INV-113623,T-1072,Compute,669.68,215.37,2026-08-04
INV-113624,T-1046,Compute,80.45,49.56,2026-03-14
INV-113625,T-1014,Compute,1868.64,468.7,2026-06-29
INV-113626,T-1038,Database,1717.18,439.95,2026-02-28
INV-113627,T-1046,Database,596.2,132.69,2026-04-12
INV-113628,T-1015,Analytics,121.33,48.59,2026-02-13
INV-113629,T-1018,Compute,1636.24,353.99,2026-08-28
INV-113630,T-1034,UnknownService,386.85,223.79,2026-04-27
INV-113631,T-1069,Analytics,134.28,47.9,2026-06-22
INV-113632,T-1046,Storage,1938.45,479.11,2026-04-03
INV-113633,T-1024,Analytics,42.95,83.85,2026-08-07
INV-113634,T-1055,Network,503.08,157.32,2026-06-06
INV-113635,T-1036,Analytics,2097.23,487.53,2026-05-18
INV-113636,T-1017,Network,421.45,186.48,2026-06-08
INV-113637,T-1052,Analytics,382.67,476.97,2026-07-19
INV-113638,T-1068,Network,207.0,175.45,2026-08-03
INV-113639,T-1062,Analytics,30.05,29.07,2026-06-29
INV-113640,T-1001,Database,218.83,53.02,2026-01-14
INV-113641,T-1071,Database,368.13,94.74,2026-07-14
INV-113642,T-1079,Database,246.88,411.45,2026-03-15
INV-113643,T-1042,Analytics,431.91,167.0,2026-06-19
INV-113644,T-1079,Analytics,485.69,134.95,2026-04-21
INV-113645,T-1005,Compute,45.39,41.69,2026-04-04
INV-113646,T-1084,Network,1668.61,425.22,2026-03-26
INV-113647,T-1074,Analytics,728.07,472.3,2026-07-25
INV-113648,T-1082,Analytics,587.07,286.7,2026-07-20
INV-113649,T-1038,Analytics,525.19,160.21,2026-05-21
INV-113650,T-1085,Network,50.24,20.34,2026-04-17
INV-113651,T-1056,Compute,257.52,158.85,2026-03-15
INV-113652,T-1011,Storage,1002.44,314.05,2026-01-11
INV-113653,T-1019,Database,1127.06,344.89,2026-06-15
INV-113654,T-1052,Analytics,136.01,182.2,2026-07-06
INV-113655,T-1039,Network,354.56,484.45,2026-02-28
INV-113656,T-1025,Storage,269.48,398.05,2026-01-18
INV-113657,T-1058,Compute,299.0,354.62,2026-07-16
INV-113658,T-1031,Compute,766.52,275.58,2026-04-11
INV-113659,T-1083,Database,186.54,44.67,2026-07-11
INV-113660,T-1066,Storage,537.85,484.7,2026-06-03
INV-113661,T-1077,Network,838.93,207.08,2026-06-21
INV-113662,T-1072,Database,30.12,38.03,2026-02-03
INV-113663,T-1077,Database,689.35,422.79,2026-04-06
INV-113664,T-1034,Analytics,233.75,436.69,2026-04-08
INV-113665,T-1039,Database,711.34,209.53,2026-07-14
INV-113666,T-1044,Storage,892.66,490.31,2026-03-26
INV-113667,T-1024,Compute,232.83,49.98,2026-07-24
INV-113668,T-1003,Network,833.88,409.95,2026-06-07
INV-113669,T-1052,Compute,784.69,458.52,2026-07-30
INV-113670,T-1033,Analytics,729.59,155.41,2026-08-28
INV-113671,T-1031,Storage,543.02,229.89,2026-04-05
INV-113672,T-1066,Storage,334.36,355.54,2026-04-20
INV-113673,T-1028,Compute,72.31,79.47,2026-08-11
INV-113674,T-1038,Network,1114.51,295.19,2026-07-02
INV-113675,T-1012,Compute,174.95,174.92,2026-05-18
INV-113676,T-1084,Database,61.38,64.65,2026-02-05
INV-113677,T-1048,Database,1180.65,264.07,2026-02-14
INV-113678,T-1051,Network,89.81,62.63,2026-04-03
INV-113679,T-1076,Compute,56.02,46.08,2026-07-01
INV-113680,T-1031,Compute,18.55,25.44,2026-01-24
INV-113681,T-1005,Network,402.28,212.89,2026-04-02
INV-113682,T-1067,Compute,1524.55,431.3,2026-04-15
INV-113683,T-1029,Compute,462.71,163.83,2026-02-05
INV-113684,T-1012,Network,530.85,233.98,2026-01-29
INV-113685,T-1083,Analytics,1990.17,468.48,2026-03-20
INV-113686,T-1039,Network,1545.82,362.52,2026-05-10
INV-113687,T-1059,Analytics,1608.83,345.47,2026-07-09
INV-113688,T-1060,Compute,1090.17,334.23,2026-06-25
INV-113689,T-1002,Database,828.04,344.97,2026-01-28
INV-113690,T-1076,Compute,730.99,480.61,2026-06-20
INV-113691,T-1048,Database,682.39,398.96,2026-04-11
INV-113692,T-1025,Storage,815.86,248.64,2026-02-09
INV-113693,T-1047,Storage,474.37,292.73,2026-05-09
INV-113694,T-1084,Analytics,967.7,251.86,2026-04-02
INV-113695,T-1003,Network,1053.65,416.81,2026-07-12
INV-113696,T-1059,Analytics,1368.8,293.99,2026-06-25
INV-113697,T-1074,Network,1065.39,294.12,2026-06-12
INV-113698,T-1079,Network,505.29,149.17,2026-04-17
INV-113699,T-1029,Storage,565.5,399.3,2026-02-21
INV-113700,T-1078,Storage,384.03,498.8,2026-04-15
INV-113701,T-1081,Analytics,1696.23,375.08,2026-01-01
INV-113702,T-1079,Network,504.04,176.58,2026-05-08
INV-113703,T-1037,Network,664.33,242.07,2026-04-17
INV-113704,T-1020,Analytics,629.67,449.26,2026-02-09
INV-113705,T-1028,Storage,106.34,69.53,2026-05-16
INV-113706,T-1052,Storage,49.75,32.84,2026-03-01
INV-113707,T-1074,Analytics,1375.77,299.77,2026-03-16
INV-113708,T-1004,Database,715.6,172.61,2026-07-12
INV-113709,T-1056,Analytics,791.08,165.06,2026-07-19
INV-113710,T-1067,Compute,1231.16,273.89,2026-04-27
INV-113711,T-1070,Storage,2028.34,438.61,2026-05-29
INV-113712,T-1043,Compute,195.75,61.47,2026-03-15
INV-113713,T-1077,Analytics,111.99,38.79,2026-05-01
INV-113714,T-1022,Database,183.03,53.99,2026-08-03
INV-113715,T-1030,Storage,1417.74,472.32,2026-01-18
INV-113716,T-1043,Network,499.95,212.23,2026-07-11
INV-113717,T-1023,Analytics,1637.26,334.84,2026-08-06
INV-113718,T-1074,Storage,199.6,104.72,2026-01-22
INV-113719,T-1011,Network,526.15,123.34,2026-06-23
INV-113720,T-1035,Compute,1006.27,296.95,2026-06-24
INV-113721,T-1011,Network,1187.47,429.58,2026-08-14
INV-113722,T-1064,Database,1231.41,437.37,2026-04-04
INV-113723,T-1010,Network,718.34,244.77,2026-01-20
INV-113724,T-1064,Analytics,313.04,110.21,2026-06-02
INV-113725,T-1044,Database,1058.2,358.38,2026-02-16
INV-113726,T-1011,Database,150.64,42.08,2026-05-04
INV-113727,T-1015,Database,366.58,122.05,2026-06-10
INV-113728,T-1080,Compute,548.42,344.55,2026-04-29
INV-113729,T-1045,Analytics,1443.78,371.43,2026-03-19
INV-113730,T-1055,UnknownService,1017.02,216.28,2026-08-07
INV-113731,T-1028,Database,226.49,380.46,2026-03-24
INV-113732,T-1005,Network,742.09,188.51,2026-01-07
INV-113733,T-1083,Network,1097.96,241.12,2026-06-10
INV-113734,T-1017,Network,293.12,290.32,2026-05-25
INV-113735,T-1045,Network,1002.28,283.32,2026-04-13
INV-113736,T-1072,Analytics,876.75,451.54,2026-03-16
INV-113737,T-1011,Database,185.2,305.45,2026-05-12
INV-113738,T-1043,Analytics,1158.25,329.6,2026-05-27
INV-113739,T-1047,Network,754.46,294.48,2026-03-25
INV-113740,T-1055,Storage,343.46,130.24,2026-08-02
INV-113741,T-1007,Analytics,1211.1,449.45,2026-04-09
INV-113742,T-1050,Database,364.39,443.72,2026-08-28
INV-113743,T-1042,Database,366.9,478.1,2026-07-15
INV-113744,T-1035,Storage,975.51,493.51,2026-08-06
INV-113745,T-1064,Compute,751.83,235.15,2026-04-17
INV-113746,T-1032,Database,275.74,412.98,2026-01-31
INV-113747,T-1009,Database,128.7,46.71,2026-06-22
INV-113748,T-1064,Storage,55.88,76.52,2026-05-18
INV-113749,T-1077,Database,158.88,44.05,2026-06-25
INV-113750,T-1055,Compute,191.95,67.31,2026-05-28
INV-113751,T-1067,Compute,635.96,366.52,2026-02-22
INV-113752,T-1058,Network,1216.98,363.71,2026-04-21
INV-113753,T-1003,Storage,1709.64,452.2,2026-05-26
INV-113754,T-1040,Analytics,1079.06,326.24,2026-06-20
INV-113755,T-1038,Storage,1222.63,254.99,2026-08-18
INV-113756,T-1077,Analytics,657.57,220.21,2026-01-06
INV-113757,T-1053,Network,529.77,194.14,2026-05-03
INV-113758,T-1006,Storage,2076.5,494.04,2026-01-20
INV-113759,T-1078,Storage,268.26,158.03,2026-04-01
INV-113760,T-1033,Database,109.84,146.31,2026-01-06
INV-113761,T-1072,Analytics,824.44,323.71,2026-01-05
INV-113762,T-1036,Storage,1127.51,279.92,2026-05-03
INV-113763,T-1056,Database,1429.34,391.9,2026-05-03
INV-113764,T-1015,Analytics,265.6,157.59,2026-04-08
INV-113765,T-1005,Compute,1194.33,250.19,2026-02-21
INV-113766,T-1045,Network,1661.48,480.21,2026-06-18
INV-113767,T-1013,Compute,894.72,228.59,2026-07-25
INV-113768,T-1015,Compute,698.98,142.12,2026-02-15
INV-113769,T-1003,Analytics,1796.14,492.0,2026-01-15
INV-113770,T-1003,Storage,208.66,58.51,2026-01-02
INV-113771,T-1001,Compute,1414.31,376.1,2026-05-03
INV-113772,T-1058,Compute,798.93,233.79,2026-06-11
INV-113773,T-1053,Storage,24.74,16.05,2026-08-09
INV-113774,T-1031,Compute,246.45,205.01,2026-08-15
INV-113775,T-1037,Analytics,344.36,312.02,2026-06-24
INV-113776,T-1039,Storage,249.75,76.18,2026-03-08
INV-113777,T-1017,Network,488.3,264.69,2026-02-11
INV-113778,T-1024,Database,1391.43,404.61,2026-03-14
INV-113779,T-1033,Compute,430.05,376.11,2026-02-21
INV-113780,T-1044,Network,895.95,282.61,2026-02-01
INV-113781,T-1033,Storage,891.81,286.21,2026-01-15
INV-113782,T-1055,Compute,1193.98,338.0,2026-01-30
INV-113783,T-1010,Analytics,1262.01,453.76,2026-04-04
INV-113784,T-1053,Compute,348.77,134.13,2026-07-28
INV-113785,T-1058,Storage,747.69,361.48,2026-04-26
INV-113786,T-1016,Compute,1469.83,328.82,2026-05-21
INV-113787,T-1083,Network,998.44,261.54,2026-02-15
INV-113788,T-1030,Compute,-275.12,308.85,2026-05-01
INV-113789,T-1011,Compute,746.45,172.0,2026-06-13
INV-113790,T-1001,Network,239.47,190.34,2026-01-02
INV-113791,T-1082,Database,1152.35,256.72,2026-03-24
INV-113792,T-1063,Storage,903.46,483.17,2026-02-05
INV-113793,T-1035,Network,422.54,312.81,2026-07-17
INV-113794,T-1011,Analytics,440.82,288.88,2026-04-21
INV-113795,T-1006,Network,1140.9,337.65,2026-03-24
INV-113796,T-1024,Database,184.91,39.44,2026-07-25
INV-113797,T-1045,Analytics,831.27,344.6,2026-03-07
INV-113798,T-1032,Compute,2211.66,480.2,2026-03-15
INV-113799,T-1084,Storage,156.54,84.39,2026-03-17
INV-113800,T-1045,Analytics,1406.68,363.19,2026-05-09
INV-113801,T-1067,Network,1685.82,400.65,2026-02-12
INV-113802,T-1040,Network,107.79,134.83,2026-04-10
INV-113803,T-1007,Network,435.1,340.87,2026-02-13
INV-113804,T-1009,Network,181.29,87.53,2026-05-01
INV-113805,T-1073,Storage,651.44,146.76,2026-05-20
INV-113806,T-1066,Network,1379.84,299.97,2026-05-15
INV-113807,T-1076,Compute,1900.01,468.13,2026-01-31
INV-113808,T-1076,Database,260.72,81.88,2026-07-26
INV-113809,T-1025,Compute,159.57,32.34,2026-06-01
INV-113810,T-1079,Compute,881.88,486.79,2026-03-03
INV-113811,T-1083,Network,248.85,137.52,2026-02-24
INV-113812,,Network,1087.11,444.01,2026-03-08
INV-113813,T-1058,Analytics,1440.16,380.45,2026-07-26
INV-113814,T-1038,Network,1552.21,454.75,2026-05-10
INV-113815,T-1034,Analytics,450.35,156.34,2026-06-11
INV-113816,T-1081,Storage,1928.56,407.59,2026-02-20
INV-113817,,Compute,197.54,147.74,2026-07-16
INV-113818,T-1076,Analytics,597.0,336.77,2026-06-24
INV-113819,T-1022,Compute,1108.94,343.01,2026-08-02
INV-113820,T-1078,Analytics,62.52,60.33,2026-08-11
INV-113821,T-1029,Storage,516.47,314.21,2026-03-05
INV-113822,T-1006,Storage,147.11,289.04,2026-05-29
INV-113823,T-1053,Network,843.91,257.73,2026-02-19
INV-113824,T-1022,Compute,494.63,116.37,2026-01-29
INV-113825,T-1030,Compute,501.0,112.84,2026-07-07
INV-113826,T-1023,Network,271.25,366.38,2026-01-11
INV-113827,T-1027,Analytics,424.31,353.66,2026-07-19
INV-113828,T-1042,Analytics,482.23,333.42,2026-04-30
INV-113829,T-1021,Compute,1209.1,267.3,2026-06-15
INV-113830,T-1070,Storage,730.91,243.22,2026-02-18
INV-113831,T-1045,Analytics,869.39,357.99,2026-03-04
INV-113832,T-1034,Analytics,480.82,97.33,2026-02-03
INV-113833,T-1051,Analytics,1390.27,474.56,2026-06-18
INV-113834,T-1034,Storage,565.74,128.0,2026-08-12
INV-113835,T-1082,Compute,98.24,26.32,2026-05-05
INV-113836,T-1084,Network,94.09,44.11,2026-03-18
INV-113837,T-1058,Storage,1618.56,350.91,2026-03-02
INV-113838,T-1043,Analytics,1530.63,335.61,2026-08-29
INV-113839,T-1020,Storage,232.27,106.73,2026-06-08
INV-113840,T-1048,Compute,709.47,394.98,2026-08-05
INV-113841,T-1036,Compute,1529.99,316.93,2026-01-12
INV-113842,T-1040,Storage,230.74,54.36,2026-02-18
INV-113843,T-1067,Compute,410.11,255.21,2026-01-24
INV-113844,T-1074,Database,353.55,240.86,2026-04-01
INV-113845,T-1001,Storage,1773.72,389.03,2026-07-08
INV-113846,T-1052,Storage,113.95,170.57,2026-07-30
INV-113847,T-1067,Storage,566.72,202.45,2026-02-10
INV-113848,T-1038,Compute,556.42,205.16,2026-03-19
INV-113849,T-1074,Analytics,938.0,314.18,2026-05-23
INV-113850,T-1015,Storage,1005.61,264.78,2026-02-21
INV-113851,T-1040,Storage,100.14,118.6,2026-01-26
INV-113852,T-1038,Analytics,1900.44,435.94,2026-06-20
INV-113853,T-1008,Analytics,2012.47,443.48,2026-01-28
INV-113854,T-1014,Network,772.97,461.7,2026-02-27
INV-113855,T-1030,Analytics,1864.27,391.83,2026-07-29
INV-113856,T-1069,Storage,1551.95,484.63,2026-05-18
INV-113857,T-1056,Network,181.72,171.16,2026-07-24
INV-113858,T-1067,Compute,708.94,163.23,2026-06-01
INV-113859,T-1052,Compute,562.57,232.39,2026-02-01
INV-113860,T-1001,Compute,767.71,233.11,2026-04-20
INV-113861,T-1071,Storage,1172.56,308.09,2026-01-13
INV-113862,T-1009,Compute,476.2,363.92,2026-06-25
INV-113863,T-1085,Storage,405.59,262.14,2026-06-30
INV-113864,T-1022,Network,303.61,81.24,2026-04-13
INV-113865,T-1038,Analytics,1568.1,400.88,2026-06-17
INV-113866,T-1080,Analytics,951.66,261.71,2026-04-30
INV-113867,T-1052,Network,651.4,455.17,2026-03-01
INV-113868,T-1020,Database,399.72,102.63,2026-08-20
INV-113869,T-1004,Storage,1413.42,468.31,2026-05-20
INV-113870,T-1047,Analytics,257.99,220.22,2026-03-08
INV-113871,T-1057,Storage,1794.93,447.26,2026-02-18
INV-113872,T-1057,Compute,224.3,168.28,2026-06-19
INV-113873,T-1032,Database,1874.1,431.19,2026-06-14
INV-113874,T-1060,Network,27.17,33.26,2026-03-24
INV-113875,T-1050,Network,684.05,445.92,2026-05-31
INV-113876,T-1071,Compute,1334.94,498.59,2026-07-01
INV-113877,T-1032,Database,227.95,55.8,2026-08-23
INV-113878,T-1056,Analytics,394.24,469.68,2026-07-26
INV-113879,T-1060,Database,293.88,450.11,2026-05-31
INV-113880,T-1021,Network,33.5,14.16,2026-05-08
INV-113881,T-1051,Compute,1467.47,437.35,2026-08-22
INV-113882,T-1044,Storage,162.17,118.65,2026-08-18
INV-113883,T-1022,Database,132.71,54.62,2026-04-07
INV-113884,T-1047,Database,2083.73,465.01,2026-06-02
INV-113885,T-1029,Analytics,170.29,248.37,2026-06-22
INV-113886,T-1017,Compute,278.6,363.53,2026-06-06
INV-113887,T-1020,Storage,61.43,111.35,2026-02-03
INV-113888,T-1020,Database,45.04,48.82,2026-01-28
INV-113889,T-1002,Network,54.49,30.12,2026-01-17
INV-113890,,Compute,103.49,112.84,2026-06-28
INV-113891,T-1065,Network,1705.12,359.22,2026-07-31
INV-113892,T-1085,Storage,300.44,107.81,2026-05-14
INV-113893,T-1002,Compute,323.63,495.34,2026-01-28
INV-113894,T-1062,Storage,498.24,222.55,2026-01-13
INV-113895,T-1059,Analytics,1174.88,331.91,2026-07-19
INV-113896,T-1051,Storage,722.77,267.84,2026-08-20
INV-113897,T-1060,Database,537.38,345.11,2026-03-12
INV-113898,T-1003,Compute,1377.25,351.74,2026-03-30
INV-113899,T-1044,Network,1173.98,413.98,2026-04-26
INV-113900,T-1023,Analytics,432.16,401.79,2026-06-28
INV-113901,T-1062,Database,744.91,224.85,2026-03-05
INV-113902,T-1052,Analytics,695.26,147.45,2026-01-22
INV-113903,T-1031,Storage,175.16,141.26,2026-02-16
INV-113904,T-1028,Network,179.64,36.89,2026-03-05
INV-113905,T-1033,Database,351.97,75.28,2026-05-02
INV-113906,T-1019,Database,351.96,309.25,2026-01-20
INV-113907,T-1009,Analytics,753.95,193.98,2026-05-07
INV-113908,T-1024,Storage,128.19,122.17,2026-02-26
INV-113909,T-1012,Database,385.43,357.04,2026-05-23
INV-113910,T-1068,Analytics,154.12,48.5,2026-03-04
INV-113911,T-1044,Database,194.77,47.75,2026-03-15
INV-113912,T-1062,Analytics,1488.81,419.92,2026-05-07
INV-113913,T-1007,Analytics,1919.23,421.62,2026-07-06
INV-113914,T-1021,Database,56.85,23.79,2026-03-08
INV-113915,T-1033,Database,-461.33,130.84,2026-01-30
INV-113916,T-1066,Storage,684.77,417.56,2026-05-23
INV-113917,T-1033,Network,476.08,184.62,2026-04-01
INV-113918,T-1052,Storage,707.36,205.84,2026-02-08
INV-113919,T-1027,Analytics,700.87,351.01,2026-06-14
INV-113920,T-1031,Analytics,191.77,282.49,2026-03-21
INV-113921,T-1071,Storage,522.64,158.1,2026-06-05
INV-113922,T-1058,Storage,861.25,366.36,2026-08-08
INV-113923,T-1051,Network,401.61,101.27,2026-08-22
INV-113924,T-1007,Analytics,490.02,340.63,2026-05-30
INV-113925,T-1029,Storage,824.48,247.47,2026-01-19
INV-113926,T-1062,Compute,237.81,128.22,2026-06-25
INV-113927,T-1053,Compute,912.77,298.15,2026-04-18
INV-113928,T-1049,Network,89.76,78.42,2026-02-08
INV-113929,T-1025,Storage,194.76,191.62,2026-01-17
INV-113930,T-1014,Database,234.76,114.31,2026-05-26
INV-113931,T-1085,Network,1664.81,372.76,2026-01-03
INV-113932,T-1059,Database,883.58,193.11,2026-01-18
INV-113933,T-1023,Analytics,334.03,84.06,2026-03-02
INV-113934,T-1032,Analytics,1294.49,309.87,2026-04-01
INV-113935,T-1060,Database,295.31,403.19,2026-07-22
INV-113936,T-1056,Analytics,-652.58,463.27,2026-03-15
INV-113937,T-1010,Compute,613.71,333.44,2026-08-13
INV-113938,T-1051,Database,67.66,33.88,2026-03-22
INV-113939,T-1041,Compute,222.18,85.95,2026-08-10
INV-113940,T-1032,Database,718.5,218.11,2026-08-07
INV-113941,T-1072,Compute,62.28,112.95,2026-07-15
INV-113942,T-1013,Analytics,1476.96,333.03,2026-02-24
INV-113943,T-1025,Network,614.4,333.06,2026-01-16
INV-113944,T-1042,Storage,842.88,406.44,2026-05-06
INV-113945,T-1053,Compute,848.52,347.35,2026-02-16
INV-113946,T-1061,Network,1524.49,448.21,2026-05-02
INV-113947,T-1002,Storage,11.72,17.64,2026-04-30
INV-113948,T-1008,Compute,371.38,446.5,2026-01-25
INV-113949,T-1023,Network,333.72,135.59,2026-03-21
INV-113950,T-1061,Compute,791.26,420.86,2026-07-31
INV-113951,T-1073,Analytics,112.87,83.36,2026-07-19
INV-113952,T-1059,Analytics,124.28,143.4,2026-04-30
INV-113953,T-1006,Compute,861.01,214.82,2026-08-13
INV-113954,T-1079,Storage,270.73,423.49,2026-03-07
INV-113955,T-1079,Database,1300.18,333.81,2026-04-06
INV-113956,T-1082,Storage,568.92,435.92,2026-05-24
INV-113957,T-1082,Compute,622.3,495.83,2026-03-22
INV-113958,T-1007,Analytics,221.65,268.24,2026-05-23
INV-113959,T-1077,Analytics,233.09,204.98,2026-05-22
INV-113960,T-1058,Storage,1211.73,255.54,2026-05-17
INV-113961,T-1027,Network,339.74,363.68,2026-06-30
INV-113962,T-1073,Analytics,179.07,280.09,2026-08-11
INV-113963,T-1076,Storage,302.81,105.38,2026-03-15
INV-113964,T-1075,Network,881.05,424.05,2026-02-27
INV-113965,T-1070,Analytics,864.56,481.62,2026-03-18
INV-113966,T-1019,Analytics,1385.8,342.31,2026-07-17
INV-113967,T-1075,Database,397.0,134.04,2026-08-18
INV-113968,T-1074,Analytics,610.93,276.89,2026-01-19
INV-113969,T-1044,Network,70.59,133.58,2026-08-05
INV-113970,T-1019,Storage,149.74,265.35,2026-05-08
INV-113971,T-1040,Network,620.35,133.85,2026-07-03
INV-113972,T-1043,Analytics,1085.49,395.95,2026-04-08
INV-113973,T-1082,Network,89.66,33.59,2026-01-19
INV-113974,T-1014,Network,199.86,41.71,2026-06-27
INV-113975,T-1017,Storage,252.5,296.15,2026-01-07
INV-113976,T-1017,Database,408.83,264.4,2026-05-02
INV-113977,T-1019,Storage,780.78,305.55,2026-01-17
INV-113978,T-1058,Analytics,780.65,186.67,2026-01-02
INV-113979,T-1015,Network,79.24,52.25,2026-06-15
INV-113980,T-1084,Analytics,347.18,69.71,2026-06-05
INV-113981,T-1083,Analytics,1590.67,402.66,2026-05-17
INV-113982,T-1001,Analytics,395.14,119.76,2026-05-04
INV-113983,T-1080,Compute,773.43,170.74,2026-08-07
INV-113984,T-1069,Storage,429.07,446.43,2026-04-24
INV-113985,T-1012,Analytics,2128.01,454.79,2026-04-13
INV-113986,T-1030,Network,1272.56,302.78,2026-04-16
INV-113987,T-1072,Compute,1880.1,490.26,2026-03-13
INV-113988,T-1005,Storage,62.53,39.8,2026-02-23
INV-113989,T-1066,Database,690.26,383.21,2026-07-24
INV-113990,T-1061,Storage,1537.53,451.59,2026-06-07
INV-113991,T-1057,Compute,200.78,96.2,2026-01-26
INV-113992,T-1032,Storage,113.65,202.11,2026-07-18
INV-113993,T-1067,Compute,892.39,237.74,2026-08-15
INV-113994,T-1054,Compute,461.87,321.49,2026-02-05
INV-113995,T-1054,Network,117.21,183.95,2026-04-24
INV-113996,T-1043,Compute,59.19,99.94,2026-01-19
INV-113997,T-1082,Database,409.17,119.32,2026-07-24
INV-113998,T-1008,Analytics,1713.35,378.3,2026-04-25
INV-113999,T-1067,Analytics,142.4,77.23,2026-08-21
INV-114000,T-1034,Compute,1080.65,220.09,2026-06-26
INV-114001,T-1074,Analytics,219.89,125.14,2026-04-12
INV-114002,T-1059,Storage,698.87,274.62,2026-01-13
INV-114003,T-1008,Compute,1106.9,275.64,2026-01-27
INV-114004,T-1016,Network,393.03,100.33,2026-03-06
INV-114005,T-1062,Compute,347.69,455.83,2026-06-29
INV-114006,T-1033,Network,1247.06,290.09,2026-04-17
INV-114007,T-1038,Compute,806.18,167.16,2026-03-13
INV-114008,T-1045,Analytics,158.38,163.91,2026-07-30
INV-114009,T-1026,Compute,104.19,29.4,2026-02-11
INV-114010,T-1015,Compute,835.99,256.83,2026-04-06
INV-114011,T-1005,Database,1143.59,399.65,2026-08-03
INV-114012,T-1032,Database,1038.58,353.21,2026-07-10
INV-114013,T-1078,Storage,322.33,83.16,2026-03-10
INV-114014,T-1062,Storage,1305.92,432.9,2026-08-24
INV-114015,T-1080,Compute,2025.19,448.14,2026-04-17
